"RG","TG","COEF","RE"
"PAX5","FGF10","0.263821777179211","1.27270099436127"
"CCDC196","FGF10","0.24652363098106","0.669018289647156"
"CACNA1H","FGF10","0.304749348540874","2.55016291477774"
"MT1A","FGF10","0.329860004601248","2.11459057087774"
"LINC01124","FGF10","0.302238707878767","1.43863723951176"
"CADM3-AS1","FGF10","0.533366806896123","4.00766199644316"
"HSD11B1-AS1","FGF10","0.493678143433864","3.63537033276748"
"OR2S1P","FGF10","0.38501271518464","2.21029117507705"
"CYP2T1P","FGF10","0.402140373833054","3.50970219206569"
"PCDHA13","FGF10","0.287419708280132","0.983548163214317"
"ARHGDIG","FGF10","0.314408863382999","1.32543373337041"
"ABCC13","FGF10","0.317315527808786","0.608569749094845"
"AC091182.1","FGF10","0.377489991615646","2.13332996405285"
"HP","FGF10","0.481453845850323","2.91891292114043"
"TMEM179","FGF10","0.295105812230659","0.870566170273925"
"AC023421.1","FGF10","0.621958155060209","3.49549251745263"
"LINC01929","FGF10","0.527886647188751","1.59099506463365"
"FP325317.1","FGF10","0.583831521283706","3.53161200322328"
"AUXG01000058.1","FGF10","0.574766674069399","6.14513611436091"
"AC117464.1","FGF10","-0.256634794978593","0.245791679093364"
"BAX","FGF22","0.252322645559306","2.53591769062592"
"GADD45B","FGF22","0.252357500111121","2.93968415407216"
"AXIN1","FGF22","0.33069554923564","3.50307265978156"
"AKT2","FGF22","0.288378730150084","3.73283481716905"
"CDK6","FGF22","-0.282176429891782","3.18940100118883"
"DVL1","FGF22","0.433926948037045","4.78011560499932"
"E2F3","FGF22","-0.307897125458971","3.03277738815799"
"APC2","FGF22","0.336256039947357","2.35014811998057"
"MAP2K2","FGF22","0.349343954947853","4.1616817395456"
"SHC2","FGF22","0.400394106044884","4.01864672856944"
"GADD45G","FGF22","0.285259218922734","2.2164318433571"
"AKT1","FGF22","0.375251762032119","4.6360082655766"
"FRAT1","FGF22","0.355054083142127","2.98409875657289"
"HRAS","FGF22","0.507033644737844","5.0205476109362"
"RPS6KB2","FGF22","0.254172253372866","2.50170722673897"
"JUN","FGF22","0.276676169460881","4.08648351149371"
"JAG2","FGF22","0.274844387210089","3.14739161423009"
"DLL1","FGF22","0.317579331555727","2.97150484019693"
"AMH","FGF22","0.278881467942558","1.00781819976319"
"RHCG","FGF22","0.284809558704887","1.58804991676076"
"LY6K","FGF22","0.396848681958153","2.47037479306622"
"NAT8L","FGF22","0.251497700146459","2.85022841042917"
"SBSN","FGF22","0.311208059905317","0.70151247135846"
"CYP2T1P","FGF22","0.274312962580248","2.39408144201808"
"SYN3-AS1","FGF22","0.280286659053505","1.04701989497239"
"TMEM179","FGF22","0.289810907314403","0.854946128567303"
"FGF4","NOTCH3","0.253726792307505","0.0794414987923815"
"NFKB2","NOTCH3","0.38646443281623","4.23317981071864"
"FGFR1","NOTCH3","0.456297067908393","6.26490219709641"
"ARAF","NOTCH3","0.366947029169995","4.34431477691449"
"GSK3B","NOTCH3","0.299148972393472","3.6087731355636"
"NCOA1","NOTCH3","0.300845631556312","3.81219527080243"
"BAX","NOTCH3","0.320314106967471","3.2192521151453"
"MAPK1","NOTCH3","0.28337364347675","3.73600394630269"
"JAG1","NOTCH3","0.570873152672196","7.21680617609373"
"E2F1","NOTCH3","0.328110301435973","2.49325992077453"
"MAPK3","NOTCH3","0.419135843426176","5.15879804265863"
"AXIN1","NOTCH3","0.371449586789033","3.93478199200265"
"AKT2","NOTCH3","0.455967768587013","5.90214250961804"
"CDK6","NOTCH3","0.297521981491558","3.36284963988233"
"WNT2","NOTCH3","0.269905218831782","2.11668758848255"
"DVL1","NOTCH3","0.352038498376268","3.8780369075056"
"RPS6KB1","NOTCH3","0.242707833861063","2.73460107272426"
"CCND1","NOTCH3","0.472737522257893","6.31953937014421"
"E2F3","NOTCH3","0.370326580853818","3.64770563860617"
"FGF1","NOTCH3","0.270497608752081","3.14071049212887"
"APC2","NOTCH3","0.587721862552091","4.10768362871494"
"SOS1","NOTCH3","0.385101021481013","4.81690763327885"
"AKT3","NOTCH3","0.32190571581193","3.8345639857844"
"PIK3R3","NOTCH3","0.415893838107318","4.94887434513544"
"PIK3CA","NOTCH3","0.292757786056587","3.41281058015668"
"POLK","NOTCH3","0.30279640108042","3.20123977958346"
"NCOA3","NOTCH3","0.339047231954951","4.02518684231831"
"MAP2K2","NOTCH3","0.351225185878377","4.18409255931375"
"DLL4","NOTCH3","0.445575583937582","4.57395048211278"
"SHC2","NOTCH3","0.358149001211983","3.59464410272714"
"RAF1","NOTCH3","0.321729692542614","3.68100348459472"
"WNT2B","NOTCH3","0.505338619484572","4.06936073165341"
"NOTCH2","NOTCH3","0.412031084286107","5.85948678518524"
"DDB2","NOTCH3","0.254140291722114","2.73549620363753"
"APC","NOTCH3","0.353857104723198","4.10384808747295"
"CDK4","NOTCH3","0.308121625709839","3.41754985851192"
"BRCA2","NOTCH3","0.241502587851662","1.87753609743291"
"FGF7","NOTCH3","0.295222843169575","3.14769525378885"
"AKT1","NOTCH3","0.575875302458557","7.11459060893306"
"WNT9A","NOTCH3","0.252874208740724","2.15602098316479"
"EGFR","NOTCH3","0.345421957588361","4.65805476384299"
"SHC3","NOTCH3","0.265718734520333","2.26298914439397"
"NOTCH1","NOTCH3","0.694168079572619","8.4126022684328"
"TCF7L2","NOTCH3","0.2844406734556","3.36764961224011"
"TCF7L1","NOTCH3","0.307300266157004","3.61984113077226"
"BRAF","NOTCH3","0.241459058319173","2.73607175897875"
"WNT9B","NOTCH3","0.257935395838043","1.43194435371614"
"SHC1","NOTCH3","0.648241826413543","7.98229067716624"
"DVL3","NOTCH3","0.436881035734226","5.37063530164445"
"LRP5","NOTCH3","0.637525606419355","8.22154670018577"
"FZD5","NOTCH3","0.331795741957775","3.23515503542527"
"HEYL","NOTCH3","0.444865274686061","4.01592388962445"
"HEY1","NOTCH3","0.35603902787767","3.48892288217354"
"FZD6","NOTCH3","0.299127680532068","3.39826824555258"
"FRAT1","NOTCH3","0.279430887694733","2.3485136606192"
"AXIN2","NOTCH3","0.409063632117304","3.88704459245995"
"MAP2K1","NOTCH3","0.376724589499552","4.22351336901723"
"PIK3CD","NOTCH3","0.387323091746183","3.92936392994975"
"HRAS","NOTCH3","0.333390845973651","3.30117070658385"
"FZD4","NOTCH3","0.281589591732222","3.75726668343928"
"RPS6KB2","NOTCH3","0.288443681187311","2.83902602332801"
"GRB2","NOTCH3","0.494483818730908","6.4286148075688"
"FZD2","NOTCH3","0.372958347435487","2.97150254553436"
"JAG2","NOTCH3","0.352094185113511","4.03202079873059"
"SP1","NOTCH3","0.274752186890775","3.67140442410933"
"HES5","NOTCH3","0.241441731203223","0.542459020123968"
"DLL1","NOTCH3","0.556436204338986","5.20642469506541"
"MTOR","NOTCH3","0.431404464319931","5.28309726306658"
"NOTCH4","NOTCH3","0.508334564913124","5.93739718888291"
"SEZ6","NOTCH3","0.24393847005491","0.70321458259991"
"TPTEP1","NOTCH3","0.279496746217501","2.9502007112643"
"CHRDL1","NOTCH3","0.264973172174331","3.6043620514544"
"FAM189A1","NOTCH3","0.375212054581477","1.78965193386294"
"GDF5","NOTCH3","0.304640565118036","1.74637809462092"
"LBP","NOTCH3","0.311653155254104","2.36239240015054"
"CLEC10A","NOTCH3","0.303740064048602","2.65420849674629"
"IL33","NOTCH3","0.298279817879859","3.5940326914947"
"KIAA0319","NOTCH3","0.252937618544468","1.02618909765371"
"CDH22","NOTCH3","0.25174998071715","1.31598440025674"
"STK32B","NOTCH3","0.252151044854726","2.34907842904036"
"PRSS12","NOTCH3","0.336611373677757","2.48965347893076"
"NPY1R","NOTCH3","0.365562994002777","4.22292100152769"
"CAVIN2","NOTCH3","0.26365516172871","3.32019307140505"
"KCNK3","NOTCH3","0.372980967476654","3.08693827902468"
"CCL19","NOTCH3","0.297243017128138","2.45797328745132"
"MYEOV","NOTCH3","0.292603833963615","2.7605457521457"
"NAT8L","NOTCH3","0.250895819612094","2.8434072864279"
"CACNA1H","NOTCH3","0.42380873370152","3.5464598064582"
"LINC01124","NOTCH3","0.290746054139688","1.38393293057034"
"CADM3-AS1","NOTCH3","0.329469513898684","2.47559921758595"
"PCDHA13","NOTCH3","0.300579812501921","1.02858194469194"
"AC091182.1","NOTCH3","0.265656123846054","1.50131707256482"
"TMEM179","NOTCH3","0.25355847606399","0.748000962024385"
"AC023421.1","NOTCH3","0.249023468978195","1.39954700392844"
"LINC01488","NOTCH3","0.299852650270873","0.669598257079967"
"AUXG01000058.1","NOTCH3","0.356081245773288","3.80705392599685"
"AL078582.2","NOTCH3","0.263448363638668","1.42317622301072"
"NFKB2","WNT8B","0.395482053450289","4.33195529008331"
"FGF20","WNT8B","0.416132478791009","1.19172598672122"
"TCF7","WNT8B","0.664112677582388","7.05781302032148"
"PGR","WNT8B","0.549197086540479","6.43495258623202"
"GSK3B","WNT8B","0.483470010443301","5.83232351286028"
"NCOA1","WNT8B","0.460413841173776","5.83417967166365"
"WNT11","WNT8B","-0.639767410663088","5.80052593602074"
"BAX","WNT8B","0.247272917677196","2.48516642238084"
"DLL3","WNT8B","0.600256869706071","1.41438873681805"
"ESR1","WNT8B","0.513338438131236","6.56604778143391"
"GADD45B","WNT8B","-0.270921627596665","3.15593558856251"
"MAPK1","WNT8B","0.417914716641385","5.50979622322669"
"SOS2","WNT8B","0.361981994180447","4.38242117695282"
"MAPK3","WNT8B","-0.279881826497529","3.44483498931651"
"AXIN1","WNT8B","0.419968644801592","4.44874653127451"
"FZD3","WNT8B","0.703940082051978","6.90554521319324"
"AKT2","WNT8B","-0.322964316927278","4.18051791233678"
"PIK3R2","WNT8B","0.50932692081197","0.99952946618297"
"CDK6","WNT8B","0.50304199897795","5.68581385693912"
"FGF8","WNT8B","-0.286445970133845","0.466267151630702"
"WNT3","WNT8B","0.483930145556975","3.85277997395884"
"RPS6KB1","WNT8B","0.323835635483166","3.64867199418682"
"WNT5B","WNT8B","0.523230158136202","4.65308720492999"
"FZD10","WNT8B","0.550560018668415","3.71142680447729"
"E2F3","WNT8B","0.421808453517404","4.15480052973713"
"FGF1","WNT8B","0.522999946462399","6.07248036984599"
"CSNK1A1","WNT8B","0.568298823768662","7.14682407353944"
"WNT5A","WNT8B","0.533784694701604","5.41463110683792"
"HES1","WNT8B","0.533270817809267","6.16536206069044"
"APC2","WNT8B","0.319615161381996","2.23384231479316"
"WNT6","WNT8B","0.478043974485987","2.89304956695627"
"TNFSF11","WNT8B","0.327063767060802","1.42881246270618"
"POLK","WNT8B","0.284242183807846","3.00507992365366"
"NCOA3","WNT8B","0.448710853792144","5.32711921662152"
"CDKN1A","WNT8B","-0.250614076005318","3.13342006030225"
"DLL4","WNT8B","-0.367161457863775","3.76900886796459"
"RAF1","WNT8B","0.442221571961822","5.05958630827589"
"KRAS","WNT8B","0.28472956573899","3.14479675776022"
"NOTCH2","WNT8B","0.257059628928259","3.65564045081572"
"DDB2","WNT8B","0.557645055018045","6.0023380025355"
"APC","WNT8B","0.298385852477174","3.46052175771719"
"CDK4","WNT8B","0.421220003340712","4.67198743192102"
"HEY2","WNT8B","0.517516993554889","5.09389539947167"
"WNT10A","WNT8B","0.59814058315065","3.46857183393739"
"MYC","WNT8B","0.447659337194812","5.86527462583161"
"LEF1","WNT8B","0.667898735304374","5.46033586331375"
"EGF","WNT8B","0.66167358548961","6.2916051949249"
"BRCA2","WNT8B","0.586251461810441","4.55774942833326"
"RB1","WNT8B","0.300080109430256","3.57081693189072"
"ESR2","WNT8B","-0.370752554634387","2.4661873191307"
"IGF1R","WNT8B","0.736827891633202","9.60481626911345"
"TP53","WNT8B","0.657025061545391","7.82736858284924"
"ERBB2","WNT8B","0.624021577505888","8.3024822804622"
"PIK3R1","WNT8B","0.623279007943023","8.93610738028011"
"TCF7L2","WNT8B","0.299913921426109","3.55084590725279"
"TCF7L1","WNT8B","0.265820098868972","3.13122581800902"
"WNT3A","WNT8B","0.42383935240809","1.15553237613667"
"WNT7A","WNT8B","0.30056618145174","0.441059192831934"
"FZD7","WNT8B","0.742660274745516","9.31829502270247"
"FGF18","WNT8B","-0.511553353644739","2.81395811713455"
"FZD1","WNT8B","0.681194927133529","8.28936347169816"
"KIT","WNT8B","0.730817650138762","9.81112620074904"
"BRAF","WNT8B","0.471943808296852","5.34778912290393"
"FGF17","WNT8B","0.592068176742149","2.20595572873652"
"WNT9B","WNT8B","-0.375627593219785","2.08531988974785"
"DVL3","WNT8B","0.503228488496056","6.1862531537172"
"FGF19","WNT8B","0.457635342224871","1.39177630730065"
"WNT4","WNT8B","0.520611359556319","4.34877296719853"
"FZD5","WNT8B","-0.255596226168252","2.49217609980404"
"HEYL","WNT8B","-0.299519558042243","2.70384724768739"
"FZD6","WNT8B","0.506867690769726","5.75831823780236"
"FRAT1","WNT8B","0.274092656409722","2.30364779342814"
"CTNNB1","WNT8B","0.70601279243751","10.6158878432136"
"AXIN2","WNT8B","0.257782903258223","2.44953000332027"
"MAP2K1","WNT8B","-0.412414898767642","4.62364254173299"
"WNT10B","WNT8B","-0.469582863963339","2.72639065552288"
"PIK3CD","WNT8B","0.498765753598954","5.05994143765184"
"FZD4","WNT8B","-0.463975481983911","6.19085247315747"
"RPS6KB2","WNT8B","0.377371599434243","3.71430494455172"
"FZD8","WNT8B","0.424487756330443","4.27344115314693"
"FZD2","WNT8B","0.372902938501598","2.97106108125496"
"FRAT2","WNT8B","0.536598935012309","4.97392096374085"
"JAG2","WNT8B","0.426515697013836","4.88426175169704"
"SP1","WNT8B","0.507250439043872","6.77818628893177"
"SHC4","WNT8B","0.670306053376288","5.32802773341646"
"WNT7B","WNT8B","0.509532595047226","3.89047309800582"
"FZD9","WNT8B","-0.433468959051427","2.35759506214658"
"FGF16","WNT8B","-0.563215063707781","2.55536694669346"
"MTOR","WNT8B","0.448668364406154","5.49451571335814"
"NOTCH4","WNT8B","-0.367458924003246","4.29195599315517"
"NRAS","WNT8B","0.363500770968344","4.2376708849459"
"PDK4","WNT8B","-0.349943052179091","5.02693427652115"
"TAC1","WNT8B","0.391883376723578","2.2393275217844"
"CLCA4","WNT8B","0.64049834338732","4.46919721290175"
"MARCO","WNT8B","-0.510320453797956","4.41853911315501"
"EFCAB1","WNT8B","0.656506310670055","4.90763882949691"
"CAMK2B","WNT8B","0.541377397184497","4.12574766749836"
"COL11A1","WNT8B","0.470880189646251","3.27065608245917"
"TUBA3D","WNT8B","0.570659483034402","2.71465521034777"
"SMC1B","WNT8B","0.607411775015173","2.72971490008317"
"BRINP1","WNT8B","0.611110942435064","5.13804359303867"
"SLC4A4","WNT8B","-0.376710239297985","3.3457684196944"
"CXCL2","WNT8B","0.285338194256747","2.92706178623704"
"CEACAM6","WNT8B","0.54900191239963","4.06332012410331"
"TMPRSS11E","WNT8B","0.38941876610567","1.70810415812513"
"PGC","WNT8B","0.327882809636261","0.992785836042091"
"MISP","WNT8B","0.491475543217248","3.42815856440361"
"TPTEP1","WNT8B","0.633740124900109","6.68938222909429"
"CHRDL1","WNT8B","-0.45330055468726","6.16613109852134"
"CBLN1","WNT8B","-0.497877331722134","3.06988479268455"
"CRYM","WNT8B","0.450513828481686","2.57801399720293"
"PRSS33","WNT8B","0.30368859341896","0.557388967297408"
"AMH","WNT8B","0.395799322579453","1.4303344130119"
"CASP14","WNT8B","0.273186845643885","0.785923398504709"
"HAS1","WNT8B","-0.486875497009789","2.80477832013196"
"FAM83E","WNT8B","0.568479542059417","3.85778718458043"
"ATRNL1","WNT8B","0.402654741215621","2.92737108705296"
"CCL7","WNT8B","-0.293610797352061","0.28398434639283"
"KRT32","WNT8B","0.526132912707131","2.38849609500326"
"B3GAT1","WNT8B","0.544737720529857","4.0429813105602"
"HPX","WNT8B","0.56228229486805","4.34166989587497"
"LIN7A","WNT8B","0.258744204920635","2.56451906320824"
"CUX2","WNT8B","0.452182829230946","2.90146451055611"
"RASAL1","WNT8B","0.654066744374359","4.74796029484163"
"NME5","WNT8B","0.557337928115539","4.30345868501357"
"HGD","WNT8B","0.468266580560918","3.28975171007039"
"SMYD1","WNT8B","0.509023956025052","4.56576765541103"
"PLA2G2D","WNT8B","0.34169324994473","1.82934071528494"
"SLC8A2","WNT8B","0.408250411054243","1.54367953237198"
"RARRES1","WNT8B","0.380100441007411","4.24981230461101"
"CNNM1","WNT8B","0.644662891526544","4.41174631574486"
"KCNIP2","WNT8B","-0.484923588891294","5.45852768594985"
"SPINK4","WNT8B","0.2822493756508","0.356514228214229"
"HOXC13","WNT8B","0.511012347290757","2.83044696546968"
"H1-3","WNT8B","0.402779197861845","0.866051705350697"
"CXCL6","WNT8B","0.390019146135791","1.83933028778513"
"FLRT3","WNT8B","0.669020236203285","5.71985512121012"
"SLURP1","WNT8B","0.343829219400814","0.693221560818161"
"WNK4","WNT8B","0.624750105020736","5.23865845728788"
"KRT17","WNT8B","0.47821776664656","6.48519853475961"
"FOXA1","WNT8B","0.585573518161938","6.58138607754461"
"LBP","WNT8B","-0.346076628533387","2.62332911871339"
"TNNI3","WNT8B","0.351631286300142","0.428063136415345"
"EPO","WNT8B","0.347086013799269","0.707725916411862"
"TNNT3","WNT8B","-0.565446121493257","4.78962379622755"
"TNS4","WNT8B","0.617314563150988","7.008108567699"
"CLEC10A","WNT8B","-0.355261669603516","3.10442596693153"
"ACY3","WNT8B","0.633336303598954","3.39226737715644"
"ALDH3B2","WNT8B","0.550728128788658","5.85597741278226"
"CHRM3","WNT8B","0.601770128676713","4.53329871108969"
"SPX","WNT8B","-0.344956172900809","3.14737435451565"
"MSI1","WNT8B","0.652388495267354","4.49596443578588"
"HRK","WNT8B","0.509331846140635","3.11473796932729"
"EMX1","WNT8B","0.309717593451211","0.863829520847444"
"SCN2A","WNT8B","0.675180718741542","5.96067333763545"
"GABBR2","WNT8B","0.610000761785782","1.92370475628319"
"CLCA2","WNT8B","0.270391077070582","2.55206286466694"
"COL2A1","WNT8B","0.616316372572529","4.48568003073048"
"STAC2","WNT8B","0.556522211293402","6.70956921521373"
"CYP4B1","WNT8B","-0.481585629041513","4.82436735067194"
"DCDC2","WNT8B","0.54040215006937","4.89099801734543"
"SLC22A3","WNT8B","-0.381649943791268","3.45725174210337"
"CHRNA6","WNT8B","0.355889216334531","0.525686751884088"
"CDH22","WNT8B","0.354016190831637","1.85056532376136"
"ASTN1","WNT8B","0.384325946698641","2.95989594393951"
"HSPB8","WNT8B","-0.373775446220122","4.36087464790232"
"ZSCAN1","WNT8B","0.577552239333038","2.68134025739111"
"CCNO","WNT8B","0.580097933080553","3.8567594470942"
"SLC16A12","WNT8B","0.422996483831426","3.0392157798549"
"PART1","WNT8B","0.675243770087764","4.88912535998011"
"ZIC1","WNT8B","0.273092625649418","1.1966120490437"
"C16orf89","WNT8B","0.27815483339972","2.88627901484135"
"SPHKAP","WNT8B","0.698933769533265","4.94578171216042"
"CHST9","WNT8B","0.662959455923215","5.91474640034902"
"GPR15","WNT8B","0.577909240204248","3.11162167958075"
"CYP4Z2P","WNT8B","0.391444079315614","2.75644497683134"
"GLYATL2","WNT8B","0.544153408969097","4.8781058704171"
"TFF2","WNT8B","0.25630947078518","0.508886065632574"
"AZGP1","WNT8B","0.50754750663191","7.7307609356398"
"DCD","WNT8B","0.341104697869476","1.55954641252666"
"BRINP3","WNT8B","0.284296750537505","1.08202494015864"
